date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-02-27,South Carolina,1057969.0,1339205.0,725393.0,6.42,20.55,330330.0,14.09,26.01,32653.0,25456.0,4944.0,0.79
2021-02-28,South Carolina,1086550.0,1339205.0,737658.0,6.71,21.1,345618.0,14.33,26.01,28581.0,25126.0,4880.0,0.811
2021-03-01,South Carolina,1116811.0,1339205.0,755284.0,6.94,21.69,357296.0,14.67,26.01,30261.0,26318.0,5112.0,0.834
2021-03-02,South Carolina,1123049.0,1482565.0,759604.0,6.99,21.81,359783.0,14.75,28.79,6238.0,25988.0,5047.0,0.758
2021-03-03,South Carolina,1150199.0,1489675.0,768635.0,7.34,22.34,377722.0,14.93,28.93,27150.0,25214.0,4897.0,0.772
2021-03-04,South Carolina,1202753.0,1541005.0,784515.0,8.0,23.36,412007.0,15.24,29.93,52554.0,29268.0,5685.0,0.78
2021-03-05,South Carolina,1232377.0,1579375.0,800539.0,8.26,23.94,425519.0,15.55,30.68,29624.0,29580.0,5745.0,0.78
2021-03-06,South Carolina,1284575.0,1642615.0,823824.0,8.82,24.95,454186.0,16.0,31.9,52198.0,32372.0,6287.0,0.782
2021-03-07,South Carolina,1347330.0,1642615.0,851400.0,9.48,26.17,488020.0,16.54,31.9,62755.0,37254.0,7236.0,0.82
2021-03-08,South Carolina,1380510.0,1642615.0,873292.0,9.7,26.81,499288.0,16.96,31.9,33180.0,37671.0,7317.0,0.84
2021-03-09,South Carolina,1397362.0,1776495.0,885144.0,9.82,27.14,505570.0,17.19,34.5,16852.0,39188.0,7611.0,0.787
2021-03-10,South Carolina,1423016.0,1817845.0,902545.0,10.03,27.64,516180.0,17.53,35.31,25654.0,38974.0,7570.0,0.783
2021-03-11,South Carolina,1461672.0,1890025.0,928283.0,10.32,28.39,531345.0,18.03,36.71,38656.0,36988.0,7184.0,0.773
2021-03-12,South Carolina,1493376.0,1894535.0,950186.0,10.59,29.0,545192.0,18.45,36.8,31704.0,37286.0,7242.0,0.788
2021-03-13,South Carolina,1583500.0,1935035.0,1017396.0,11.16,30.76,574452.0,19.76,37.58,90124.0,42704.0,8294.0,0.818
2021-03-14,South Carolina,1583500.0,1935035.0,1017665.0,11.16,30.76,574646.0,19.77,37.58,0.0,33739.0,6553.0,0.818
2021-03-15,South Carolina,1618854.0,1935035.0,1042042.0,11.38,31.44,586073.0,20.24,37.58,35354.0,34049.0,6613.0,0.837
2021-03-16,South Carolina,1627125.0,2042685.0,1049599.0,11.45,31.6,589423.0,20.39,39.67,8271.0,32823.0,6375.0,0.797
2021-03-17,South Carolina,1649023.0,2089905.0,1065987.0,11.61,32.03,597686.0,20.7,40.59,21898.0,32287.0,6271.0,0.789
2021-03-18,South Carolina,1686210.0,2177975.0,1092529.0,11.84,32.75,609393.0,21.22,42.3,37187.0,32077.0,6230.0,0.774
2021-03-19,South Carolina,1723604.0,2210865.0,1118812.0,12.08,33.48,621862.0,21.73,42.94,37394.0,32890.0,6388.0,0.78
2021-01-12,South Dakota,48698.0,83500.0,41322.0,0.83,5.5,7374.0,4.67,9.44,,,,0.583
2021-01-13,South Dakota,50712.0,88375.0,42789.0,0.9,5.73,7921.0,4.84,9.99,2014.0,2014.0,2277.0,0.574
2021-01-14,South Dakota,54284.0,88375.0,44721.0,,6.14,,5.06,9.99,3572.0,2793.0,3157.0,0.614
2021-01-15,South Dakota,57103.0,93675.0,47389.0,1.09,6.45,9666.0,5.36,10.59,2819.0,2802.0,3167.0,0.61
2021-01-16,South Dakota,,,,,,,,,1002.5,2352.0,2659.0,
2021-01-17,South Dakota,,,,,,,,,1002.5,2082.0,2353.0,
2021-01-18,South Dakota,,,,,,,,,1002.5,1902.0,2150.0,
2021-01-19,South Dakota,61113.0,93675.0,51288.0,1.11,6.91,9777.0,5.8,10.59,1002.5,1774.0,2005.0,0.652
2021-01-20,South Dakota,62518.0,95825.0,52548.0,1.12,7.07,9922.0,5.94,10.83,1405.0,1687.0,1907.0,0.652
2021-01-21,South Dakota,65377.0,99300.0,54531.0,1.22,7.39,10796.0,6.16,11.22,2859.0,1585.0,1792.0,0.658
2021-01-22,South Dakota,70643.0,100275.0,56762.0,1.56,7.99,13831.0,6.42,11.33,5266.0,1934.0,2186.0,0.704
2021-01-23,South Dakota,77200.0,106575.0,60982.0,1.83,8.73,16164.0,6.89,12.05,6557.0,2728.0,3084.0,0.724
2021-01-24,South Dakota,80441.0,106575.0,63091.0,1.95,9.09,17293.0,7.13,12.05,3241.0,3048.0,3445.0,0.755
2021-01-25,South Dakota,82512.0,106575.0,63950.0,2.09,9.33,18504.0,7.23,12.05,2071.0,3200.0,3617.0,0.774
2021-01-26,South Dakota,82823.0,117725.0,64012.0,2.12,9.36,18753.0,7.24,13.31,311.0,3101.0,3505.0,0.704
2021-01-27,South Dakota,86986.0,122825.0,65031.0,2.47,9.83,21895.0,7.35,13.88,4163.0,3495.0,3951.0,0.708
2021-01-28,South Dakota,91776.0,123800.0,67171.0,2.77,10.37,24543.0,7.59,13.99,4790.0,3771.0,4263.0,0.741
2021-01-29,South Dakota,97231.0,123800.0,70502.0,3.01,10.99,26665.0,7.97,13.99,5455.0,3798.0,4293.0,0.785
2021-01-30,South Dakota,102847.0,130700.0,74229.0,3.23,11.63,28547.0,8.39,14.77,5616.0,3664.0,4142.0,0.787
2021-01-31,South Dakota,105961.0,130700.0,76523.0,3.32,11.98,29362.0,8.65,14.77,3114.0,3646.0,4121.0,0.811
2021-02-01,South Dakota,107685.0,130700.0,77052.0,3.45,12.17,30557.0,8.71,14.77,1724.0,3596.0,4065.0,0.824
2021-02-02,South Dakota,108004.0,142500.0,77125.0,3.48,12.21,30803.0,8.72,16.11,319.0,3597.0,4066.0,0.758
2021-02-03,South Dakota,110967.0,147600.0,79025.0,3.6,12.54,31863.0,8.93,16.68,2963.0,3426.0,3873.0,0.752
2021-02-04,South Dakota,115676.0,153450.0,81697.0,3.83,13.08,33898.0,9.23,17.35,4709.0,3414.0,3859.0,0.754
2021-02-05,South Dakota,121593.0,153450.0,85921.0,4.02,13.74,35590.0,9.71,17.35,5917.0,3480.0,3934.0,0.792
2021-02-06,South Dakota,127592.0,161150.0,88882.0,4.37,14.42,38626.0,10.05,18.22,5999.0,3535.0,3996.0,0.792
2021-02-07,South Dakota,131439.0,161150.0,91598.0,4.49,14.86,39756.0,10.35,18.22,3847.0,3640.0,4115.0,0.816
2021-02-08,South Dakota,133068.0,161150.0,92615.0,4.56,15.04,40368.0,10.47,18.22,1629.0,3626.0,4099.0,0.826
2021-02-09,South Dakota,133231.0,167975.0,92678.0,4.57,15.06,40466.0,10.48,18.99,163.0,3604.0,4074.0,0.793
2021-02-10,South Dakota,136438.0,173275.0,94744.0,4.7,15.42,41607.0,10.71,19.59,3207.0,3639.0,4113.0,0.787
2021-02-11,South Dakota,141733.0,181725.0,97817.0,4.95,16.02,43827.0,11.06,20.54,5295.0,3722.0,4207.0,0.78
2021-02-12,South Dakota,148670.0,182025.0,103076.0,5.14,16.81,45505.0,11.65,20.58,6937.0,3868.0,4372.0,0.817
2021-02-13,South Dakota,155026.0,182025.0,106251.0,5.5,17.52,48674.0,12.01,20.58,6356.0,3919.0,4430.0,0.852
2021-02-14,South Dakota,160223.0,182025.0,109875.0,5.68,18.11,50247.0,12.42,20.58,5197.0,4112.0,4648.0,0.88
2021-02-15,South Dakota,,,,,,,,,1331.0,4069.0,4600.0,
2021-02-16,South Dakota,162885.0,189250.0,111151.0,5.84,18.41,51631.0,12.56,21.39,1331.0,4236.0,4788.0,0.861
2021-02-17,South Dakota,165865.0,189250.0,113425.0,5.92,18.75,52337.0,12.82,21.39,2980.0,4204.0,4752.0,0.876
2021-02-18,South Dakota,171175.0,197050.0,116461.0,6.17,19.35,54611.0,13.16,22.27,5310.0,4206.0,4754.0,0.869
2021-02-19,South Dakota,218198.0,262800.0,148976.0,7.81,24.66,69083.0,16.84,29.71,47023.0,9933.0,11228.0,0.83
2021-02-20,South Dakota,225848.0,266970.0,152655.0,8.26,25.53,73029.0,17.26,30.18,7650.0,10117.0,11436.0,0.846
2021-02-21,South Dakota,232725.0,266970.0,156792.0,8.56,26.31,75719.0,17.72,30.18,6877.0,10357.0,11707.0,0.872
2021-02-22,South Dakota,235964.0,266970.0,158566.0,8.7,26.67,77002.0,17.92,30.18,3239.0,10630.0,12016.0,0.884
2021-02-23,South Dakota,237230.0,278670.0,159201.0,8.77,26.82,77602.0,18.0,31.5,1266.0,10621.0,12006.0,0.851
2021-02-24,South Dakota,242710.0,298240.0,162773.0,8.98,27.44,79453.0,18.4,33.71,5480.0,10978.0,12409.0,0.814
2021-02-25,South Dakota,250216.0,309130.0,167434.0,9.3,28.28,82296.0,18.93,34.94,7506.0,11292.0,12764.0,0.809
2021-02-26,South Dakota,259553.0,319230.0,172279.0,9.82,29.34,86836.0,19.47,36.09,9337.0,5908.0,6678.0,0.813
2021-02-27,South Dakota,269289.0,329300.0,178635.0,10.2,30.44,90204.0,20.19,37.22,9736.0,6206.0,7015.0,0.818
2021-02-28,South Dakota,278285.0,329300.0,184028.0,10.62,31.46,93922.0,20.8,37.22,8996.0,6509.0,7358.0,0.845
2021-03-01,South Dakota,282075.0,329300.0,186324.0,10.79,31.89,95432.0,21.06,37.22,3790.0,6587.0,7446.0,0.857
2021-03-02,South Dakota,282575.0,341900.0,186707.0,10.8,31.94,95545.0,21.1,38.65,500.0,6478.0,7323.0,0.826
2021-03-03,South Dakota,287657.0,357250.0,189979.0,11.0,32.52,97334.0,21.47,40.38,5082.0,6421.0,7258.0,0.805
2021-03-04,South Dakota,294765.0,376770.0,193978.0,11.36,33.32,100474.0,21.93,42.59,7108.0,6364.0,7194.0,0.782
2021-03-05,South Dakota,304382.0,391440.0,198905.0,11.9,34.41,105267.0,22.48,44.25,9617.0,6404.0,7239.0,0.778
2021-03-06,South Dakota,314577.0,399640.0,206243.0,12.24,35.56,108295.0,23.31,45.17,10195.0,6470.0,7314.0,0.787
2021-03-07,South Dakota,322959.0,399640.0,211458.0,12.62,36.51,111664.0,23.9,45.17,8382.0,6382.0,7214.0,0.808
2021-03-08,South Dakota,326272.0,399640.0,213168.0,12.86,36.88,113754.0,24.1,45.17,3313.0,6314.0,7137.0,0.816
2021-03-09,South Dakota,326763.0,411670.0,213680.0,12.87,36.94,113842.0,24.15,46.53,491.0,6313.0,7136.0,0.794
2021-03-10,South Dakota,332059.0,424610.0,217047.0,13.12,37.54,116073.0,24.53,48.0,5296.0,6343.0,7170.0,0.782
2021-03-11,South Dakota,339564.0,440745.0,221398.0,13.53,38.38,119696.0,25.03,49.82,7505.0,6400.0,7234.0,0.77
2021-03-12,South Dakota,349016.0,449235.0,226056.0,14.13,39.45,125023.0,25.55,50.78,9452.0,6376.0,7207.0,0.777
2021-03-13,South Dakota,360667.0,457035.0,232966.0,14.73,40.77,130331.0,26.33,51.66,11651.0,6584.0,7442.0,0.789
2021-03-14,South Dakota,373065.0,457035.0,241971.0,15.22,42.17,134683.0,27.35,51.66,12398.0,7158.0,8091.0,0.816
2021-03-15,South Dakota,378505.0,457035.0,244353.0,15.62,42.79,138196.0,27.62,51.66,5440.0,7462.0,8435.0,0.828
2021-03-16,South Dakota,379911.0,459375.0,245286.0,15.68,42.94,138707.0,27.73,51.93,1406.0,7593.0,8583.0,0.827
2021-03-17,South Dakota,384987.0,469175.0,248205.0,15.96,43.52,141180.0,28.06,53.03,5076.0,7561.0,8547.0,0.821
2021-03-18,South Dakota,392994.0,503745.0,251987.0,16.48,44.42,145825.0,28.48,56.94,8007.0,7633.0,8628.0,0.78
2021-03-19,South Dakota,403411.0,511665.0,256112.0,17.22,45.6,152321.0,28.95,57.84,10417.0,7771.0,8784.0,0.788
2021-01-12,Tennessee,251257.0,485800.0,143735.0,0.26,3.68,17914.0,2.1,7.11,,,,0.517
2021-01-13,Tennessee,264713.0,598000.0,150893.0,0.35,3.88,24026.0,2.21,8.76,13456.0,13456.0,1970.0,0.443
2021-01-14,Tennessee,264713.0,656550.0,238943.0,,3.88,,3.5,9.61,0.0,6728.0,985.0,0.403
2021-01-15,Tennessee,303338.0,657550.0,264912.0,0.55,4.44,37800.0,3.88,9.63,38625.0,17360.0,2542.0,0.461
2021-01-16,Tennessee,,,,,,,,,12118.75,16050.0,2350.0,
2021-01-17,Tennessee,,,,,,,,,12118.75,15264.0,2235.0,
2021-01-18,Tennessee,,,,,,,,,12118.75,14740.0,2158.0,
2021-01-19,Tennessee,351813.0,657550.0,302260.0,0.72,5.15,48867.0,4.43,9.63,12118.75,14365.0,2103.0,0.535
2021-01-20,Tennessee,358534.0,672825.0,305780.0,0.76,5.25,52051.0,4.48,9.85,6721.0,13403.0,1963.0,0.533
2021-01-21,Tennessee,375669.0,723825.0,313154.0,0.9,5.5,61743.0,4.59,10.6,17135.0,15851.0,2321.0,0.519
2021-01-22,Tennessee,401595.0,798450.0,324543.0,1.12,5.88,76162.0,4.75,11.69,25926.0,14037.0,2055.0,0.503
2021-01-23,Tennessee,424152.0,838825.0,335823.0,1.28,6.21,87376.0,4.92,12.28,22557.0,15528.0,2274.0,0.506
2021-01-24,Tennessee,452042.0,838825.0,354407.0,1.41,6.62,96619.0,5.19,12.28,27890.0,17781.0,2604.0,0.539
2021-01-25,Tennessee,462646.0,838825.0,361767.0,1.46,6.77,99842.0,5.3,12.28,10604.0,17565.0,2572.0,0.552
2021-01-26,Tennessee,467933.0,838925.0,365235.0,1.49,6.85,101657.0,5.35,12.28,5287.0,16589.0,2429.0,0.558
2021-01-27,Tennessee,487632.0,886225.0,374108.0,1.65,7.14,112362.0,5.48,12.98,19699.0,18443.0,2701.0,0.55
2021-01-28,Tennessee,510050.0,939650.0,385682.0,1.8,7.47,123116.0,5.65,13.76,22418.0,19197.0,2811.0,0.543
2021-01-29,Tennessee,545921.0,953600.0,400950.0,2.1,7.99,143592.0,5.87,13.96,35871.0,20618.0,3019.0,0.572
2021-01-30,Tennessee,574142.0,998875.0,416716.0,2.28,8.41,155936.0,6.1,14.63,28221.0,21427.0,3138.0,0.575
2021-01-31,Tennessee,609213.0,998875.0,438426.0,2.48,8.92,169166.0,6.42,14.63,35071.0,22453.0,3288.0,0.61
2021-02-01,Tennessee,627911.0,998875.0,447977.0,2.61,9.19,178248.0,6.56,14.63,18698.0,23609.0,3457.0,0.629
2021-02-02,Tennessee,631885.0,990975.0,450633.0,2.63,9.25,179546.0,6.6,14.51,3974.0,23422.0,3430.0,0.638
2021-02-03,Tennessee,657819.0,1043575.0,463300.0,2.82,9.63,192674.0,6.78,15.28,25934.0,24312.0,3560.0,0.63
2021-02-04,Tennessee,684242.0,1090300.0,477784.0,2.99,10.02,204419.0,7.0,15.97,26423.0,24885.0,3644.0,0.628
2021-02-05,Tennessee,718487.0,1108925.0,500458.0,3.16,10.52,215763.0,7.33,16.24,34245.0,24652.0,3610.0,0.648
2021-02-06,Tennessee,752298.0,1156975.0,521621.0,3.34,11.02,228198.0,7.64,16.94,33811.0,25451.0,3727.0,0.65
2021-02-07,Tennessee,791023.0,1156975.0,543793.0,3.58,11.58,244539.0,7.96,16.94,38725.0,25973.0,3803.0,0.684
2021-02-08,Tennessee,805720.0,1156975.0,554016.0,3.64,11.8,248911.0,8.11,16.94,14697.0,25401.0,3719.0,0.696
2021-02-09,Tennessee,812079.0,1157375.0,558590.0,3.67,11.89,250647.0,8.18,16.95,6359.0,25742.0,3769.0,0.702
2021-02-10,Tennessee,839686.0,1225075.0,577121.0,3.8,12.3,259283.0,8.45,17.94,27607.0,25981.0,3804.0,0.685
2021-02-11,Tennessee,866352.0,1295675.0,595081.0,3.92,12.69,267820.0,8.71,18.97,26666.0,26016.0,3810.0,0.669
2021-02-12,Tennessee,901616.0,1331775.0,618010.0,4.1,13.2,279980.0,9.05,19.5,35264.0,26161.0,3831.0,0.677
2021-02-13,Tennessee,926787.0,1357425.0,634688.0,4.22,13.57,288311.0,9.29,19.88,25171.0,24927.0,3650.0,0.683
2021-02-14,Tennessee,967085.0,1361700.0,659390.0,4.45,14.16,303722.0,9.66,19.94,40298.0,25152.0,3683.0,0.71
2021-02-15,Tennessee,,,,,,,,,12951.5,24902.0,3646.0,
2021-02-16,Tennessee,992988.0,1385925.0,675421.0,4.59,14.54,313510.0,9.89,20.29,12951.5,25844.0,3784.0,0.716
2021-02-17,Tennessee,999517.0,1404675.0,680454.0,4.61,14.64,314957.0,9.96,20.57,6529.0,22833.0,3343.0,0.712
2021-02-18,Tennessee,1014351.0,1410500.0,691486.0,4.67,14.85,318673.0,10.13,20.65,14834.0,21143.0,3096.0,0.719
2021-02-19,Tennessee,1083579.0,1466450.0,740230.0,4.96,15.87,339016.0,10.84,21.47,69228.0,25995.0,3806.0,0.739
2021-02-20,Tennessee,1097826.0,1477175.0,748756.0,5.05,16.08,344665.0,10.96,21.63,14247.0,24434.0,3578.0,0.743
2021-02-21,Tennessee,1117120.0,1478150.0,757333.0,5.2,16.36,355245.0,11.09,21.64,19294.0,21434.0,3139.0,0.756
2021-02-22,Tennessee,1130834.0,1478150.0,757200.0,5.22,16.56,356656.0,11.09,21.64,13714.0,21542.0,3154.0,0.765
2021-02-23,Tennessee,1139836.0,1562170.0,761007.0,5.29,16.69,361428.0,11.14,22.87,9002.0,20978.0,3072.0,0.73
2021-02-24,Tennessee,1175995.0,1774540.0,777850.0,5.57,17.22,380372.0,11.39,25.98,36159.0,25211.0,3692.0,0.663
2021-02-25,Tennessee,1210159.0,1787250.0,794893.0,5.81,17.72,396696.0,11.64,26.17,34164.0,27973.0,4096.0,0.677
2021-02-26,Tennessee,1257333.0,1877820.0,821513.0,6.09,18.41,416149.0,12.03,27.5,47174.0,24822.0,3635.0,0.67
2021-02-27,Tennessee,1301529.0,1965740.0,845090.0,6.38,19.06,435414.0,12.37,28.78,44196.0,29100.0,4261.0,0.662
2021-02-28,Tennessee,1359382.0,1965740.0,878954.0,6.71,19.91,458159.0,12.87,28.78,57853.0,34609.0,5068.0,0.692
2021-03-01,Tennessee,1394659.0,1965740.0,903477.0,6.86,20.42,468251.0,13.23,28.78,35277.0,37689.0,5519.0,0.709
2021-03-02,Tennessee,1405604.0,1974990.0,911906.0,6.89,20.58,470596.0,13.35,28.92,10945.0,37967.0,5560.0,0.712
2021-03-03,Tennessee,1455498.0,2043160.0,943375.0,7.14,21.31,487741.0,13.81,29.92,49894.0,39929.0,5847.0,0.712
2021-03-04,Tennessee,1492576.0,2147660.0,965429.0,7.35,21.86,501995.0,14.14,31.45,37078.0,40345.0,5908.0,0.695
2021-03-05,Tennessee,1540428.0,2256060.0,990140.0,7.67,22.56,523776.0,14.5,33.04,47852.0,40442.0,5922.0,0.683
2021-03-06,Tennessee,1580755.0,2305870.0,1015188.0,7.88,23.15,538193.0,14.87,33.76,40327.0,39889.0,5841.0,0.686
2021-03-07,Tennessee,1634598.0,2305870.0,1041609.0,8.27,23.94,564759.0,15.25,33.76,53843.0,39317.0,5757.0,0.709
2021-03-08,Tennessee,1659254.0,2319910.0,1058354.0,8.39,24.3,573256.0,15.5,33.97,24656.0,37799.0,5535.0,0.715
2021-03-09,Tennessee,1667642.0,2344940.0,1064302.0,8.43,24.42,575734.0,15.58,34.34,8388.0,37434.0,5481.0,0.711
2021-03-10,Tennessee,1711512.0,2439940.0,1091669.0,8.67,25.06,591766.0,15.99,35.73,43870.0,36573.0,5355.0,0.701
2021-03-11,Tennessee,1757433.0,2568860.0,1123145.0,8.89,25.73,607004.0,16.45,37.62,45921.0,37837.0,5540.0,0.684
2021-03-12,Tennessee,1812050.0,2668520.0,1161962.0,9.13,26.53,623522.0,17.01,39.08,54617.0,38803.0,5682.0,0.679
2021-03-13,Tennessee,1865861.0,2718400.0,1201964.0,9.37,27.32,639623.0,17.6,39.81,53811.0,40729.0,5964.0,0.686
2021-03-14,Tennessee,1921346.0,2718400.0,1238369.0,9.66,28.13,659519.0,18.13,39.81,55485.0,40964.0,5998.0,0.707
2021-03-15,Tennessee,1952377.0,2718400.0,1260166.0,9.82,28.59,670717.0,18.45,39.81,31031.0,41875.0,6132.0,0.718
2021-03-16,Tennessee,1960657.0,2744960.0,1265605.0,9.88,28.71,674887.0,18.53,40.19,8280.0,41859.0,6129.0,0.714
2021-03-17,Tennessee,2007555.0,2823060.0,1300220.0,10.07,29.4,687720.0,19.04,41.34,46898.0,42292.0,6193.0,0.711
2021-03-18,Tennessee,2054500.0,2981120.0,1334622.0,10.29,30.08,702983.0,19.54,43.65,46945.0,42438.0,6214.0,0.689
2021-03-19,Tennessee,2093850.0,3074370.0,1361297.0,10.49,30.66,716719.0,19.93,45.02,39350.0,40257.0,5895.0,0.681
2021-01-12,Texas,911461.0,1949125.0,809148.0,0.35,3.14,101317.0,2.79,6.72,,,,0.468
2021-01-13,Texas,978042.0,1984225.0,861072.0,0.4,3.37,115965.0,2.97,6.84,66581.0,66581.0,2296.0,0.493
2021-01-14,Texas,1043624.0,2105600.0,917387.0,,3.6,,3.16,7.26,65582.0,66082.0,2279.0,0.496
2021-01-15,Texas,1160242.0,2105600.0,1003412.0,0.54,4.0,155660.0,3.46,7.26,116618.0,82927.0,2860.0,0.551
2021-01-16,Texas,,,,,,,,,60936.75,77429.0,2670.0,
2021-01-17,Texas,,,,,,,,,60936.75,74131.0,2557.0,
2021-01-18,Texas,,,,,,,,,60936.75,71932.0,2481.0,
2021-01-19,Texas,1403989.0,2105600.0,1222952.0,0.62,4.84,179801.0,4.22,7.26,60936.75,70361.0,2427.0,0.667
2021-01-20,Texas,1471746.0,2551125.0,1282998.0,0.65,5.08,187503.0,4.42,8.8,67757.0,70529.0,2432.0,0.577
2021-01-21,Texas,1544551.0,2754800.0,1337706.0,0.71,5.33,205538.0,4.61,9.5,72805.0,71561.0,2468.0,0.561
2021-01-22,Texas,1644781.0,2884425.0,1412767.0,0.8,5.67,230596.0,4.87,9.95,100230.0,69220.0,2387.0,0.57
2021-01-23,Texas,1727869.0,3070825.0,1474571.0,0.87,5.96,251815.0,5.09,10.59,83088.0,72384.0,2496.0,0.563
2021-01-24,Texas,1763299.0,3070825.0,1502751.0,0.89,6.08,259056.0,5.18,10.59,35430.0,68740.0,2371.0,0.574
2021-01-25,Texas,1804006.0,3070825.0,1532381.0,0.93,6.22,270118.0,5.28,10.59,40707.0,65851.0,2271.0,0.587
2021-01-26,Texas,1917896.0,3342350.0,1614648.0,1.04,6.61,301684.0,5.57,11.53,113890.0,73415.0,2532.0,0.574
2021-01-27,Texas,1974374.0,3505450.0,1648575.0,1.12,6.81,324212.0,5.69,12.09,56478.0,71804.0,2476.0,0.563
2021-01-28,Texas,2107005.0,3513450.0,1731725.0,1.29,7.27,373624.0,5.97,12.12,132631.0,80351.0,2771.0,0.6
2021-01-29,Texas,2219867.0,3659550.0,1804291.0,1.43,7.66,413844.0,6.22,12.62,112862.0,82155.0,2833.0,0.607
2021-01-30,Texas,2340658.0,3659550.0,1886813.0,1.56,8.07,452040.0,6.51,12.62,120791.0,87541.0,3019.0,0.64
2021-01-31,Texas,2408879.0,3659550.0,1928227.0,1.65,8.31,478812.0,6.65,12.62,68221.0,92226.0,3181.0,0.658
2021-02-01,Texas,2496232.0,3659550.0,1991555.0,1.73,8.61,502794.0,6.87,12.62,87353.0,98889.0,3410.0,0.682
2021-02-02,Texas,2496232.0,4092150.0,1991555.0,1.73,8.61,502794.0,6.87,14.11,0.0,82619.0,2849.0,0.61
2021-02-03,Texas,2652896.0,4214900.0,2086493.0,1.95,9.15,564433.0,7.2,14.54,156664.0,96932.0,3343.0,0.629
2021-02-04,Texas,2805359.0,4232675.0,2181310.0,2.15,9.68,621991.0,7.52,14.6,152463.0,99765.0,3441.0,0.663
2021-02-05,Texas,2930767.0,4244375.0,2257870.0,2.31,10.11,670782.0,7.79,14.64,125408.0,101557.0,3502.0,0.691
2021-02-06,Texas,3107936.0,4402275.0,2371311.0,2.53,10.72,734386.0,8.18,15.18,177169.0,109611.0,3780.0,0.706
2021-02-07,Texas,3246638.0,4402275.0,2464468.0,2.69,11.2,779857.0,8.5,15.18,138702.0,119680.0,4127.0,0.737
2021-02-08,Texas,3322062.0,4402275.0,2512804.0,2.78,11.46,806885.0,8.67,15.18,75424.0,117976.0,4069.0,0.755
2021-02-09,Texas,3436180.0,4594050.0,2589885.0,2.91,11.85,843836.0,8.93,15.84,114118.0,134278.0,4631.0,0.748
2021-02-10,Texas,3568618.0,5010525.0,2672352.0,3.08,12.31,893767.0,9.22,17.28,132438.0,130817.0,4512.0,0.712
2021-02-11,Texas,3708460.0,5091325.0,2745305.0,3.31,12.79,960517.0,9.47,17.56,139842.0,129014.0,4449.0,0.728
2021-02-12,Texas,3873581.0,5095175.0,2834361.0,3.57,13.36,1036384.0,9.78,17.57,165121.0,134688.0,4645.0,0.76
2021-02-13,Texas,4007986.0,5098825.0,2901250.0,3.81,13.82,1103754.0,10.01,17.58,134405.0,128579.0,4434.0,0.786
2021-02-14,Texas,4133747.0,5099325.0,2970596.0,4.0,14.26,1159996.0,10.24,17.59,125761.0,126730.0,4371.0,0.811
2021-02-15,Texas,,,,,,,,,61318.0,124715.0,4301.0,
2021-02-16,Texas,4256383.0,5112975.0,3037786.0,4.19,14.68,1215236.0,10.48,17.63,61318.0,117172.0,4041.0,0.832
2021-02-17,Texas,4312301.0,5113175.0,3059756.0,4.31,14.87,1249085.0,10.55,17.63,55918.0,106240.0,3664.0,0.843
2021-02-18,Texas,4333726.0,5258675.0,3071010.0,4.34,14.95,1259237.0,10.59,18.14,21425.0,89324.0,3081.0,0.824
2021-02-19,Texas,4542622.0,5520100.0,3205884.0,4.59,15.67,1331268.0,11.06,19.04,208896.0,95577.0,3296.0,0.823
2021-02-20,Texas,4614697.0,5602100.0,3241776.0,4.72,15.92,1367318.0,11.18,19.32,72075.0,86673.0,2989.0,0.824
2021-02-21,Texas,4673868.0,5652800.0,3267255.0,4.83,16.12,1400924.0,11.27,19.5,59171.0,77160.0,2661.0,0.827
2021-02-22,Texas,4711180.0,5652800.0,3299008.0,4.95,16.25,1434295.0,11.38,19.5,37312.0,73731.0,2543.0,0.833
2021-02-23,Texas,4800286.0,6151450.0,3330051.0,5.15,16.56,1492293.0,11.48,21.21,89106.0,77700.0,2680.0,0.78
2021-02-24,Texas,4923960.0,7191395.0,3383302.0,5.39,16.98,1563048.0,11.67,24.8,123674.0,87380.0,3014.0,0.685
2021-02-25,Texas,5107257.0,7380615.0,3305597.0,5.51,17.61,1598951.0,11.4,25.45,183297.0,110504.0,3811.0,0.692
2021-02-26,Texas,5273077.0,7419305.0,3381100.0,5.8,18.19,1682309.0,11.66,25.59,165820.0,104351.0,3599.0,0.711
2021-02-27,Texas,5394961.0,7615175.0,3445638.0,5.96,18.61,1728456.0,11.88,26.26,121884.0,111466.0,3844.0,0.708
2021-02-28,Texas,5566612.0,7615175.0,3533100.0,6.22,19.2,1804118.0,12.18,26.26,171651.0,127535.0,4398.0,0.731
2021-03-01,Texas,5572496.0,7615175.0,3533100.0,6.22,19.22,1804118.0,12.18,26.26,5884.0,123045.0,4244.0,0.732
2021-03-02,Texas,5956629.0,8234755.0,3735197.0,6.84,20.54,1984483.0,12.88,28.4,384133.0,165192.0,5697.0,0.723
2021-03-03,Texas,6191550.0,8709955.0,3850248.0,7.24,21.35,2098647.0,13.28,30.04,234921.0,181084.0,6245.0,0.711
2021-03-04,Texas,6379094.0,8839175.0,3955205.0,7.5,22.0,2174327.0,13.64,30.48,187544.0,181691.0,6266.0,0.722
