Country,Year,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
Virgin Islands,29,5967.0,17075.0,4898.0,1.02,5.7,1069.0,4.68,16.31,711.0,373.0,3563.0,0.349
Virgin Islands,30,6008.0,17075.0,4920.0,1.04,5.74,1088.0,4.7,16.31,41.0,376.0,3592.0,0.352
Virgin Islands,31,6116.0,17075.0,5026.0,1.04,5.84,1090.0,4.8,16.31,108.0,388.0,3707.0,0.358
Virgin Islands,32,6709.0,20325.0,5447.0,1.21,6.41,1262.0,5.2,19.42,593.0,423.0,4041.0,0.33
Virgin Islands,33,7387.0,20325.0,5906.0,1.42,7.06,1481.0,5.64,19.42,678.0,459.0,4385.0,0.363
Virgin Islands,34,8212.0,20625.0,6237.0,1.89,7.85,1975.0,5.96,19.7,825.0,513.0,4901.0,0.398
Virgin Islands,35,8884.0,20625.0,6673.0,2.11,8.49,2211.0,6.38,19.7,672.0,518.0,4948.0,0.431
Virgin Islands,36,9466.0,20625.0,6961.0,2.39,9.04,2505.0,6.65,19.7,582.0,500.0,4776.0,0.459
Virgin Islands,37,9477.0,20625.0,6972.0,2.39,9.05,2505.0,6.66,19.7,11.0,496.0,4738.0,0.459
Virgin Islands,38,9529.0,20625.0,7014.0,2.4,9.1,2515.0,6.7,19.7,52.0,488.0,4662.0,0.462
Virginia,11,190607.0,797150.0,,,2.23,,,9.34,,,,0.239
Virginia,12,217836.0,845900.0,,,2.55,,,9.91,27229.0,27229.0,3190.0,0.258
Virginia,13,217836.0,852725.0,192918.0,,2.55,,2.26,9.99,0.0,13614.0,1595.0,0.255
Virginia,14,244234.0,852725.0,214732.0,0.33,2.86,28164.0,2.52,9.99,26398.0,17876.0,2094.0,0.286
Virginia,15,,,,,,,,,20665.0,18573.0,2176.0,
Virginia,16,,,,,,,,,20665.0,18991.0,2225.0,
Virginia,17,,,,,,,,,20665.0,19270.0,2258.0,
Virginia,18,326894.0,852725.0,290146.0,0.41,3.83,35239.0,3.4,9.99,20665.0,19470.0,2281.0,0.383
Virginia,19,343366.0,962900.0,304160.0,0.44,4.02,37679.0,3.56,11.28,16472.0,17933.0,2101.0,0.357
Virginia,20,362092.0,992375.0,320175.0,0.47,4.24,40340.0,3.75,11.63,18726.0,20608.0,2414.0,0.365
Virginia,21,401448.0,1067775.0,353808.0,0.54,4.7,46004.0,4.15,12.51,39356.0,22459.0,2631.0,0.376
Virginia,22,429297.0,1069725.0,376378.0,0.57,5.03,49007.0,4.41,12.53,27849.0,23485.0,2751.0,0.401
Virginia,23,451668.0,1069725.0,393127.0,0.6,5.29,51170.0,4.61,12.53,22371.0,23729.0,2780.0,0.422
Virginia,24,482973.0,1069725.0,415684.0,0.7,5.66,59852.0,4.87,12.53,31305.0,25249.0,2958.0,0.451
Virginia,25,594828.0,1172375.0,497055.0,0.85,6.97,72628.0,5.82,13.74,111855.0,38276.0,4484.0,0.507
Virginia,26,629019.0,1179550.0,524196.0,0.93,7.37,79443.0,6.14,13.82,34191.0,40808.0,4781.0,0.533
Virginia,27,668401.0,1171750.0,552909.0,1.05,7.83,89645.0,6.48,13.73,39382.0,43758.0,5127.0,0.57
Virginia,28,724768.0,1186375.0,598853.0,1.17,8.49,99790.0,7.02,13.9,56367.0,46189.0,5411.0,0.611
Virginia,29,785920.0,1232350.0,648378.0,1.3,9.21,110877.0,7.6,14.44,61152.0,50946.0,5969.0,0.638
Virginia,30,833221.0,1232350.0,687883.0,1.39,9.76,118612.0,8.06,14.44,47301.0,54508.0,6386.0,0.676
Virginia,31,870820.0,1232350.0,718113.0,1.48,10.2,125933.0,8.41,14.44,37599.0,55407.0,6491.0,0.707
Virginia,32,901213.0,1306800.0,742017.0,1.55,10.56,132292.0,8.69,15.31,30393.0,43769.0,5128.0,0.69
Virginia,33,922940.0,1370975.0,757544.0,1.62,10.81,138321.0,8.88,16.06,21727.0,41989.0,4919.0,0.673
Virginia,34,949066.0,1381375.0,774590.0,1.72,11.12,146937.0,9.07,16.18,26126.0,40095.0,4697.0,0.687
Virginia,35,993848.0,1387775.0,805624.0,1.87,11.64,159239.0,9.44,16.26,44782.0,38440.0,4504.0,0.716
Virginia,36,1052577.0,1387775.0,842587.0,2.12,12.33,180751.0,9.87,16.26,58729.0,38094.0,4463.0,0.758
Virginia,37,1103370.0,1387775.0,875842.0,2.32,12.93,198115.0,10.26,16.26,50793.0,38593.0,4521.0,0.795
Virginia,38,1135639.0,1387775.0,897049.0,2.45,13.3,209104.0,10.51,16.26,32269.0,37831.0,4432.0,0.818
Washington,11,195567.0,567725.0,162105.0,0.23,2.57,17689.0,2.13,7.46,,,,0.344
Washington,12,208238.0,572600.0,169650.0,0.3,2.74,22625.0,2.23,7.52,12671.0,12671.0,1664.0,0.364
Washington,13,225238.0,655575.0,187450.0,,2.96,,2.46,8.61,17000.0,14836.0,1948.0,0.344
Washington,14,242606.0,696175.0,200682.0,0.42,3.19,31581.0,2.64,9.14,17368.0,15680.0,2059.0,0.348
Washington,15,,,,,,,,,19648.5,16672.0,2189.0,
Washington,16,,,,,,,,,19648.5,17267.0,2268.0,
Washington,17,,,,,,,,,19648.5,17664.0,2320.0,
Washington,18,321200.0,696175.0,265507.0,0.59,4.22,45237.0,3.49,9.14,19648.5,17948.0,2357.0,0.461
Washington,19,346765.0,805000.0,286500.0,0.65,4.55,49731.0,3.76,10.57,25565.0,19790.0,2599.0,0.431
Washington,20,373423.0,820875.0,306942.0,0.73,4.9,55902.0,4.03,10.78,26658.0,21169.0,2780.0,0.455
Washington,21,403135.0,829950.0,330357.0,0.82,5.29,62152.0,4.34,10.9,29712.0,22933.0,3012.0,0.486
Washington,22,436997.0,846625.0,359217.0,0.88,5.74,67127.0,4.72,11.12,33862.0,24963.0,3278.0,0.516
Washington,23,449385.0,846625.0,370231.0,0.9,5.9,68486.0,4.86,11.12,12388.0,23926.0,3142.0,0.531
Washington,24,488785.0,846625.0,404326.0,0.97,6.42,73738.0,5.31,11.12,39400.0,26748.0,3513.0,0.577
Washington,25,507610.0,960800.0,420728.0,1.0,6.67,76144.0,5.52,12.62,18825.0,26630.0,3497.0,0.528
Washington,26,534445.0,981050.0,441895.0,1.07,7.02,81786.0,5.8,12.88,26835.0,26811.0,3521.0,0.545
Washington,27,571135.0,1003550.0,468528.0,1.2,7.5,91733.0,6.15,13.18,36690.0,28245.0,3709.0,0.569
Washington,28,607071.0,1005500.0,496008.0,1.31,7.97,99955.0,6.51,13.2,35936.0,29134.0,3826.0,0.604
Washington,29,643951.0,1031400.0,524466.0,1.42,8.46,108221.0,6.89,13.54,36880.0,29565.0,3883.0,0.624
Washington,30,684344.0,1031400.0,555505.0,1.54,8.99,117398.0,7.3,13.54,40393.0,33566.0,4408.0,0.664
Washington,31,720603.0,1031400.0,582420.0,1.66,9.46,126672.0,7.65,13.54,36259.0,33117.0,4349.0,0.699
Washington,32,741769.0,1129025.0,599313.0,1.72,9.74,130908.0,7.87,14.83,21166.0,33451.0,4393.0,0.657
Washington,33,765954.0,1163675.0,616340.0,1.81,10.06,137930.0,8.09,15.28,24185.0,33073.0,4343.0,0.658
Washington,34,797358.0,1168625.0,637940.0,1.94,10.47,147498.0,8.38,15.35,31404.0,32318.0,4244.0,0.682
Washington,35,827944.0,1172525.0,658508.0,2.07,10.87,157317.0,8.65,15.4,30586.0,31553.0,4144.0,0.706
Washington,36,867773.0,1208600.0,684484.0,2.24,11.4,170990.0,8.99,15.87,39829.0,31975.0,4199.0,0.718
Washington,37,905118.0,1208600.0,709023.0,2.41,11.89,183657.0,9.31,15.87,37345.0,31539.0,4142.0,0.749
Washington,38,937926.0,1208600.0,731739.0,2.54,12.32,193678.0,9.61,15.87,32808.0,31046.0,4077.0,0.776
West Virginia,11,103330.0,160975.0,,,5.77,,,8.98,,,,0.642
West Virginia,12,110709.0,160975.0,,,6.18,,,8.98,7379.0,7379.0,4117.0,0.688
West Virginia,13,118660.0,160975.0,99061.0,,6.62,,5.53,8.98,7951.0,7665.0,4277.0,0.737
West Virginia,14,134207.0,205475.0,113034.0,1.18,7.49,21162.0,6.31,11.46,15547.0,10292.0,5743.0,0.653
West Virginia,15,,,,,,,,,4612.5,8872.0,4950.0,
West Virginia,16,,,,,,,,,4612.5,8020.0,4475.0,
West Virginia,17,,,,,,,,,4612.5,7452.0,4158.0,
West Virginia,18,152657.0,205475.0,128923.0,1.32,8.52,23723.0,7.19,11.46,4612.5,7047.0,3932.0,0.743
West Virginia,19,158621.0,231800.0,132929.0,1.43,8.85,25681.0,7.42,12.93,5964.0,6845.0,3819.0,0.684
West Virginia,20,167548.0,231800.0,135950.0,1.76,9.35,31587.0,7.59,12.93,8927.0,6984.0,3897.0,0.723
West Virginia,21,180762.0,231800.0,145361.0,1.98,10.09,35390.0,8.11,12.93,13214.0,6651.0,3711.0,0.78
West Virginia,22,194844.0,243100.0,156854.0,2.12,10.87,37979.0,8.75,13.56,14082.0,8004.0,4466.0,0.801
West Virginia,23,202883.0,243100.0,163801.0,2.18,11.32,39071.0,9.14,13.56,8039.0,8493.0,4739.0,0.835
West Virginia,24,203992.0,243100.0,164528.0,2.2,11.38,39453.0,9.18,13.56,1109.0,7992.0,4459.0,0.839
West Virginia,25,210492.0,278400.0,167660.0,2.39,11.74,42821.0,9.35,15.53,6500.0,8262.0,4610.0,0.756
West Virginia,26,214926.0,278400.0,169671.0,2.53,11.99,45244.0,9.47,15.53,4434.0,8044.0,4488.0,0.772
West Virginia,27,224604.0,278400.0,173750.0,2.84,12.53,50843.0,9.7,15.53,9678.0,8151.0,4548.0,0.807
West Virginia,28,239963.0,278400.0,181839.0,3.24,13.39,58113.0,10.15,15.53,15359.0,8457.0,4719.0,0.862
West Virginia,29,256401.0,305200.0,191225.0,3.64,14.31,65165.0,10.67,17.03,16438.0,8794.0,4907.0,0.84
West Virginia,30,259774.0,305200.0,192580.0,3.75,14.5,67183.0,10.75,17.03,3373.0,8127.0,4535.0,0.851
West Virginia,31,260325.0,305200.0,192951.0,3.76,14.53,67363.0,10.77,17.03,551.0,8048.0,4491.0,0.853
West Virginia,32,264205.0,325100.0,194301.0,3.9,14.74,69893.0,10.84,18.14,3880.0,7673.0,4281.0,0.813
West Virginia,33,268065.0,328600.0,195200.0,4.04,14.96,72456.0,10.89,18.34,3860.0,7591.0,4236.0,0.816
West Virginia,34,276753.0,328600.0,197939.0,4.38,15.44,78405.0,11.04,18.34,8688.0,7450.0,4157.0,0.842
West Virginia,35,291819.0,328600.0,203731.0,4.89,16.28,87679.0,11.37,18.34,15066.0,7408.0,4134.0,0.888
West Virginia,36,314870.0,357000.0,214301.0,5.59,17.57,100159.0,11.96,19.92,23051.0,8353.0,4661.0,0.882
West Virginia,37,322046.0,357000.0,217613.0,5.8,17.97,104023.0,12.14,19.92,7176.0,8896.0,4964.0,0.902
West Virginia,38,323387.0,357000.0,218266.0,5.84,18.05,104711.0,12.18,19.92,1341.0,9009.0,5027.0,0.906
Wisconsin,11,137253.0,429500.0,125895.0,0.19,2.36,11343.0,2.16,7.38,,,,0.32
Wisconsin,12,137253.0,435900.0,125895.0,0.19,2.36,11343.0,2.16,7.49,0.0,0.0,0.0,0.315
Wisconsin,13,149955.0,437900.0,135841.0,,2.58,,2.33,7.52,12702.0,6351.0,1091.0,0.342
Wisconsin,14,169803.0,437900.0,151387.0,0.29,2.92,17108.0,2.6,7.52,19848.0,10850.0,1863.0,0.388
Wisconsin,15,,,,,,,,,10923.75,10868.0,1867.0,
Wisconsin,16,,,,,,,,,10923.75,10880.0,1869.0,
Wisconsin,17,,,,,,,,,10923.75,10887.0,1870.0,
Wisconsin,18,213498.0,437900.0,188144.0,0.41,3.67,23641.0,3.23,7.52,10923.75,10892.0,1871.0,0.488
Wisconsin,19,222492.0,538325.0,193461.0,0.47,3.82,27312.0,3.32,9.25,8994.0,12177.0,2091.0,0.413
Wisconsin,20,238758.0,577325.0,204746.0,0.55,4.1,32268.0,3.52,9.92,16266.0,12686.0,2179.0,0.414
Wisconsin,21,260821.0,597225.0,221067.0,0.65,4.48,37901.0,3.8,10.26,22063.0,13003.0,2233.0,0.437
Wisconsin,22,285630.0,610100.0,241512.0,0.73,4.91,42229.0,4.15,10.48,24809.0,14986.0,2574.0,0.468
Wisconsin,23,308290.0,610100.0,260664.0,0.78,5.3,45641.0,4.48,10.48,22660.0,16663.0,2862.0,0.505
Wisconsin,24,315876.0,610100.0,266481.0,0.81,5.42,47409.0,4.58,10.48,7586.0,16186.0,2780.0,0.518
Wisconsin,25,318096.0,685100.0,268091.0,0.82,5.46,48017.0,4.6,11.77,2220.0,14943.0,2566.0,0.464
Wisconsin,26,335519.0,790400.0,281166.0,0.9,5.76,52332.0,4.83,13.58,17423.0,16147.0,2773.0,0.424
Wisconsin,27,361917.0,793050.0,302339.0,0.99,6.22,57508.0,5.19,13.62,26398.0,17594.0,3022.0,0.456
Wisconsin,28,406869.0,793750.0,339296.0,1.12,6.99,65354.0,5.83,13.63,44952.0,20864.0,3583.0,0.513
Wisconsin,29,450251.0,795050.0,375931.0,1.24,7.73,71976.0,6.46,13.66,43382.0,23517.0,4039.0,0.566
Wisconsin,30,491058.0,795050.0,409614.0,1.36,8.43,78902.0,7.03,13.66,40807.0,26110.0,4484.0,0.618
Wisconsin,31,513385.0,795050.0,429609.0,1.39,8.82,81097.0,7.38,13.66,22327.0,28216.0,4846.0,0.646
Wisconsin,32,522034.0,900250.0,437456.0,1.4,8.97,81523.0,7.51,15.46,8649.0,29134.0,5004.0,0.58
Wisconsin,33,548172.0,922900.0,457768.0,1.46,9.41,84830.0,7.86,15.85,26138.0,30379.0,5218.0,0.594
Wisconsin,34,548912.0,925800.0,458321.0,1.46,9.43,84998.0,7.87,15.9,740.0,26714.0,4588.0,0.593
Wisconsin,35,595152.0,926300.0,491942.0,1.66,10.22,96850.0,8.45,15.91,46240.0,26898.0,4620.0,0.643
Wisconsin,36,638241.0,926300.0,521331.0,1.89,10.96,110306.0,8.95,15.91,43089.0,26856.0,4613.0,0.689
Wisconsin,37,742527.0,926300.0,581413.0,2.63,12.75,153227.0,9.99,15.91,104286.0,35924.0,6170.0,0.802
Wisconsin,38,763252.0,926300.0,595912.0,2.73,13.11,159160.0,10.24,15.91,20725.0,35695.0,6131.0,0.824
Wyoming,11,16467.0,47800.0,13577.0,0.37,2.84,2116.0,2.35,8.26,,,,0.344
Wyoming,12,17794.0,57800.0,14406.0,0.44,3.08,2559.0,2.49,9.99,1327.0,1327.0,2293.0,0.308
Wyoming,13,19776.0,58775.0,17310.0,,3.42,,2.99,10.15,1982.0,1654.0,2858.0,0.336
Wyoming,14,22745.0,58775.0,19931.0,0.48,3.93,2803.0,3.44,10.15,2969.0,2093.0,3616.0,0.387
Wyoming,15,,,,,,,,,1328.0,1902.0,3286.0,
Wyoming,16,,,,,,,,,1328.0,1787.0,3088.0,
Wyoming,17,,,,,,,,,1328.0,1710.0,2955.0,
Wyoming,18,28057.0,58775.0,24788.0,0.56,4.85,3242.0,4.28,10.15,1328.0,1656.0,2861.0,0.477
Wyoming,19,29309.0,62575.0,25841.0,0.6,5.06,3441.0,4.46,10.81,1252.0,1645.0,2842.0,0.468
Wyoming,20,29309.0,67450.0,25841.0,0.6,5.06,3441.0,4.46,11.65,0.0,1362.0,2353.0,0.435
Wyoming,21,34547.0,69650.0,29993.0,0.78,5.97,4515.0,5.18,12.03,5238.0,1686.0,2913.0,0.496
Wyoming,22,37559.0,70750.0,32746.0,0.82,6.49,4773.0,5.66,12.22,3012.0,1927.0,3330.0,0.531
Wyoming,23,40803.0,70750.0,35868.0,0.85,7.05,4895.0,6.2,12.22,3244.0,2200.0,3801.0,0.577
Wyoming,24,41156.0,70750.0,36215.0,0.85,7.11,4900.0,6.26,12.22,353.0,2061.0,3561.0,0.582
Wyoming,25,41339.0,71725.0,36398.0,0.85,7.14,4900.0,6.29,12.39,183.0,1897.0,3278.0,0.576
Wyoming,26,43425.0,82825.0,37963.0,0.94,7.5,5419.0,6.56,14.31,2086.0,2017.0,3485.0,0.524
Wyoming,27,43425.0,82825.0,37963.0,0.94,7.5,5419.0,6.56,14.31,0.0,2017.0,3485.0,0.524
Wyoming,28,49166.0,85750.0,41441.0,1.33,8.49,7674.0,7.16,14.82,5741.0,2088.0,3608.0,0.573
Wyoming,29,49166.0,85750.0,41441.0,1.33,8.49,7674.0,7.16,14.82,0.0,1658.0,2865.0,0.573
Wyoming,30,57023.0,85750.0,47639.0,1.61,9.85,9321.0,8.23,14.82,7857.0,2317.0,4003.0,0.665
Wyoming,31,58721.0,85750.0,48155.0,1.67,10.15,9651.0,8.32,14.82,1698.0,2509.0,4335.0,0.685
Wyoming,32,59018.0,89450.0,48255.0,1.7,10.2,9848.0,8.34,15.46,297.0,2526.0,4365.0,0.66
Wyoming,33,60775.0,97750.0,49361.0,1.81,10.5,10495.0,8.53,16.89,1757.0,2479.0,4283.0,0.622
Wyoming,34,60775.0,97750.0,49361.0,1.81,10.5,10495.0,8.53,16.89,0.0,2479.0,4283.0,0.622
Wyoming,35,67417.0,101650.0,53630.0,2.22,11.65,12852.0,9.27,17.56,6642.0,2607.0,4504.0,0.663
Wyoming,36,71858.0,101650.0,56076.0,2.56,12.42,14835.0,9.69,17.56,4441.0,3242.0,5602.0,0.707
Wyoming,37,71858.0,101650.0,56076.0,2.56,12.42,14835.0,9.69,17.56,0.0,2119.0,3661.0,0.707
Wyoming,38,76457.0,101650.0,58775.0,2.89,13.21,16729.0,10.15,17.56,4599.0,2534.0,4378.0,0.752
